fips_code,county,state,customers_out,run_start_time,Weekend,Season,hour,month,season,outage_id,duration_intervals,duration_minutes,duration_category,customer_outage_minutes,cluster,15min_interval
25025,Suffolk,Massachusetts,1.0,2020-02-18 16:15:00,0,3,16,2,Winter,181,15,225,181-360min,225.0,0,"[225, 240)"
25025,Suffolk,Massachusetts,1.0,2020-02-19 00:15:00,0,3,0,2,Winter,182,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2020-02-19 00:45:00,0,3,0,2,Winter,183,4,60,0-60min,60.0,0,"[60, 75)"
25025,Suffolk,Massachusetts,1.0,2020-02-19 04:15:00,0,3,4,2,Winter,184,5,75,61-180min,75.0,0,"[75, 90)"
25025,Suffolk,Massachusetts,161.0,2020-02-19 07:00:00,0,3,7,2,Winter,185,2,30,0-60min,4830.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,92.0,2020-02-19 10:45:00,0,3,10,2,Winter,186,2,30,0-60min,2760.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,1.0,2020-02-19 14:45:00,0,3,14,2,Winter,187,5,75,61-180min,75.0,0,"[75, 90)"
25025,Suffolk,Massachusetts,1.0,2020-02-19 17:15:00,0,3,17,2,Winter,188,28,420,361-1440min,420.0,1,"[420, 435)"
25025,Suffolk,Massachusetts,2.0,2020-02-20 00:30:00,0,3,0,2,Winter,189,9,135,61-180min,270.0,0,"[135, 150)"
25025,Suffolk,Massachusetts,34.0,2020-02-20 13:45:00,0,3,13,2,Winter,190,17,255,181-360min,8670.0,0,"[255, 270)"
25025,Suffolk,Massachusetts,1.0,2020-02-20 19:45:00,0,3,19,2,Winter,191,5,75,61-180min,75.0,0,"[75, 90)"
25025,Suffolk,Massachusetts,2.0,2020-02-20 21:30:00,0,3,21,2,Winter,192,1,15,0-60min,30.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2020-02-20 22:45:00,0,3,22,2,Winter,193,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,1.0,2020-02-21 00:00:00,0,3,0,2,Winter,194,5,75,61-180min,75.0,0,"[75, 90)"
25025,Suffolk,Massachusetts,110.0,2020-02-21 03:00:00,0,3,3,2,Winter,195,44,660,361-1440min,72600.0,1,"[660, 675)"
25025,Suffolk,Massachusetts,1.0,2020-02-21 15:45:00,0,3,15,2,Winter,196,4,60,0-60min,60.0,0,"[60, 75)"
25025,Suffolk,Massachusetts,1.0,2020-02-21 19:45:00,0,3,19,2,Winter,197,42,630,361-1440min,630.0,1,"[630, 645)"
25025,Suffolk,Massachusetts,98.0,2020-02-22 07:00:00,1,3,7,2,Winter,198,3,45,0-60min,4410.0,0,"[45, 60)"
25025,Suffolk,Massachusetts,1.0,2020-02-22 14:00:00,1,3,14,2,Winter,199,9,135,61-180min,135.0,0,"[135, 150)"
25025,Suffolk,Massachusetts,1.0,2020-02-22 17:00:00,1,3,17,2,Winter,200,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2020-02-22 17:45:00,1,3,17,2,Winter,201,9,135,61-180min,135.0,0,"[135, 150)"
25025,Suffolk,Massachusetts,1.0,2020-02-22 20:15:00,1,3,20,2,Winter,202,7,105,61-180min,105.0,0,"[105, 120)"
25025,Suffolk,Massachusetts,1.0,2020-02-22 22:15:00,1,3,22,2,Winter,203,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2020-02-22 22:45:00,1,3,22,2,Winter,204,7,105,61-180min,105.0,0,"[105, 120)"
25025,Suffolk,Massachusetts,67.0,2020-02-23 04:00:00,1,3,4,2,Winter,205,6,90,61-180min,6030.0,0,"[90, 105)"
25025,Suffolk,Massachusetts,29.0,2020-02-23 13:45:00,1,3,13,2,Winter,206,5,75,61-180min,2175.0,0,"[75, 90)"
25025,Suffolk,Massachusetts,38.0,2020-02-23 17:45:00,1,3,17,2,Winter,207,16,240,181-360min,9120.0,0,"[240, 255)"
25025,Suffolk,Massachusetts,111.0,2020-02-24 02:00:00,0,3,2,2,Winter,208,30,450,361-1440min,49950.0,1,"[450, 465)"
25025,Suffolk,Massachusetts,1.0,2020-02-24 13:15:00,0,3,13,2,Winter,209,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2020-02-24 14:15:00,0,3,14,2,Winter,210,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2020-02-24 21:00:00,0,3,21,2,Winter,211,11,165,61-180min,165.0,0,"[165, 180)"
25025,Suffolk,Massachusetts,1.0,2020-02-25 02:00:00,0,3,2,2,Winter,212,18,270,181-360min,270.0,0,"[270, 285)"
25025,Suffolk,Massachusetts,30.0,2020-02-25 07:15:00,0,3,7,2,Winter,213,5,75,61-180min,2250.0,0,"[75, 90)"
25025,Suffolk,Massachusetts,1.0,2020-02-25 21:30:00,0,3,21,2,Winter,214,19,285,181-360min,285.0,0,"[285, 300)"
25025,Suffolk,Massachusetts,32.0,2020-02-26 07:15:00,0,3,7,2,Winter,215,3,45,0-60min,1440.0,0,"[45, 60)"
25025,Suffolk,Massachusetts,1.0,2020-02-26 14:45:00,0,3,14,2,Winter,216,11,165,61-180min,165.0,0,"[165, 180)"
25025,Suffolk,Massachusetts,1.0,2020-02-26 22:15:00,0,3,22,2,Winter,217,25,375,361-1440min,375.0,1,"[375, 390)"
25025,Suffolk,Massachusetts,22.0,2020-02-27 08:45:00,0,3,8,2,Winter,218,15,225,181-360min,4950.0,0,"[225, 240)"
25025,Suffolk,Massachusetts,1.0,2020-02-27 16:15:00,0,3,16,2,Winter,219,27,405,361-1440min,405.0,1,"[405, 420)"
25025,Suffolk,Massachusetts,34.0,2020-02-27 23:45:00,0,3,23,2,Winter,220,92,1380,361-1440min,46920.0,3,"[1380, 1395)"
25025,Suffolk,Massachusetts,1.0,2020-02-29 02:45:00,1,3,2,2,Winter,221,13,195,181-360min,195.0,0,"[195, 210)"
25025,Suffolk,Massachusetts,206.0,2020-02-29 07:00:00,1,3,7,2,Winter,222,134,2010,>1440min,414060.0,3,"[2010, 2025)"
25025,Suffolk,Massachusetts,1.0,2020-03-01 19:00:00,1,2,19,3,Spring,223,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,1.0,2020-03-02 00:00:00,0,2,0,3,Spring,224,7,105,61-180min,105.0,0,"[105, 120)"
25025,Suffolk,Massachusetts,1.0,2020-03-02 05:30:00,0,2,5,3,Spring,225,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2020-03-02 14:00:00,0,2,14,3,Spring,226,4,60,0-60min,60.0,0,"[60, 75)"
25025,Suffolk,Massachusetts,1.0,2020-03-02 15:45:00,0,2,15,3,Spring,227,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2020-03-02 18:45:00,0,2,18,3,Spring,228,5,75,61-180min,75.0,0,"[75, 90)"
25025,Suffolk,Massachusetts,1.0,2020-03-02 22:00:00,0,2,22,3,Spring,229,152,2280,>1440min,2280.0,3,"[2280, 2295)"
25025,Suffolk,Massachusetts,1.0,2020-03-04 12:15:00,0,2,12,3,Spring,230,68,1020,361-1440min,1020.0,3,"[1020, 1035)"
25025,Suffolk,Massachusetts,1.0,2020-03-05 11:30:00,0,2,11,3,Spring,231,8,120,61-180min,120.0,0,"[120, 135)"
25025,Suffolk,Massachusetts,1.0,2020-03-05 14:45:00,0,2,14,3,Spring,232,7,105,61-180min,105.0,0,"[105, 120)"
25025,Suffolk,Massachusetts,9.0,2020-03-05 17:30:00,0,2,17,3,Spring,233,4,60,0-60min,540.0,0,"[60, 75)"
25025,Suffolk,Massachusetts,1.0,2020-03-05 19:30:00,0,2,19,3,Spring,234,6,90,61-180min,90.0,0,"[90, 105)"
25025,Suffolk,Massachusetts,1.0,2020-03-05 21:15:00,0,2,21,3,Spring,235,8,120,61-180min,120.0,0,"[120, 135)"
25025,Suffolk,Massachusetts,1.0,2020-03-05 23:30:00,0,2,23,3,Spring,236,10,150,61-180min,150.0,0,"[150, 165)"
25025,Suffolk,Massachusetts,140.0,2020-03-06 06:45:00,0,2,6,3,Spring,237,44,660,361-1440min,92400.0,1,"[660, 675)"
25025,Suffolk,Massachusetts,630.0,2020-03-06 18:00:00,0,2,18,3,Spring,238,4,60,0-60min,37800.0,0,"[60, 75)"
25025,Suffolk,Massachusetts,389.0,2020-03-06 19:30:00,0,2,19,3,Spring,239,9,135,61-180min,52515.0,0,"[135, 150)"
25025,Suffolk,Massachusetts,2.0,2020-03-06 22:30:00,0,2,22,3,Spring,240,1,15,0-60min,30.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2020-03-06 23:00:00,0,2,23,3,Spring,241,12,180,61-180min,180.0,0,"[180, 195)"
25025,Suffolk,Massachusetts,1.0,2020-03-07 03:00:00,1,2,3,3,Spring,242,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,1.0,2020-03-07 04:30:00,1,2,4,3,Spring,243,84,1260,361-1440min,1260.0,3,"[1260, 1275)"
25025,Suffolk,Massachusetts,1.0,2020-03-08 08:00:00,1,2,8,3,Spring,244,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,184.0,2020-03-08 15:00:00,1,2,15,3,Spring,245,17,255,181-360min,46920.0,0,"[255, 270)"
25025,Suffolk,Massachusetts,1.0,2020-03-08 23:45:00,1,2,23,3,Spring,246,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2020-03-09 03:00:00,0,2,3,3,Spring,247,9,135,61-180min,135.0,0,"[135, 150)"
25025,Suffolk,Massachusetts,66.0,2020-03-09 06:30:00,0,2,6,3,Spring,248,3,45,0-60min,2970.0,0,"[45, 60)"
25025,Suffolk,Massachusetts,25.0,2020-03-09 07:30:00,0,2,7,3,Spring,249,16,240,181-360min,6000.0,0,"[240, 255)"
25025,Suffolk,Massachusetts,1.0,2020-03-09 12:00:00,0,2,12,3,Spring,250,5,75,61-180min,75.0,0,"[75, 90)"
25025,Suffolk,Massachusetts,1.0,2020-03-09 15:00:00,0,2,15,3,Spring,251,44,660,361-1440min,660.0,1,"[660, 675)"
25025,Suffolk,Massachusetts,1.0,2020-03-10 04:30:00,0,2,4,3,Spring,252,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,368.0,2020-03-10 05:45:00,0,2,5,3,Spring,253,14,210,181-360min,77280.0,0,"[210, 225)"
25025,Suffolk,Massachusetts,1.0,2020-03-10 10:30:00,0,2,10,3,Spring,254,10,150,61-180min,150.0,0,"[150, 165)"
25025,Suffolk,Massachusetts,1.0,2020-03-10 15:00:00,0,2,15,3,Spring,255,18,270,181-360min,270.0,0,"[270, 285)"
25025,Suffolk,Massachusetts,1.0,2020-03-10 23:00:00,0,2,23,3,Spring,256,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2020-03-11 00:45:00,0,2,0,3,Spring,257,58,870,361-1440min,870.0,1,"[870, 885)"
25025,Suffolk,Massachusetts,1.0,2020-03-11 16:00:00,0,2,16,3,Spring,258,14,210,181-360min,210.0,0,"[210, 225)"
25025,Suffolk,Massachusetts,1.0,2020-03-11 22:45:00,0,2,22,3,Spring,259,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,33.0,2020-03-12 01:15:00,0,2,1,3,Spring,260,56,840,361-1440min,27720.0,1,"[840, 855)"
25025,Suffolk,Massachusetts,1.0,2020-03-12 15:30:00,0,2,15,3,Spring,261,20,300,181-360min,300.0,0,"[300, 315)"
25025,Suffolk,Massachusetts,1.0,2020-03-13 00:00:00,0,2,0,3,Spring,262,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,1.0,2020-03-13 02:45:00,0,2,2,3,Spring,263,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,117.0,2020-03-13 05:00:00,0,2,5,3,Spring,264,22,330,181-360min,38610.0,1,"[330, 345)"
25025,Suffolk,Massachusetts,1.0,2020-03-13 16:15:00,0,2,16,3,Spring,265,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,11.0,2020-03-13 17:00:00,0,2,17,3,Spring,266,34,510,361-1440min,5610.0,1,"[510, 525)"
25025,Suffolk,Massachusetts,1.0,2020-03-14 02:15:00,1,2,2,3,Spring,267,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2020-03-14 03:45:00,1,2,3,3,Spring,268,3,45,0-60min,45.0,0,"[45, 60)"
25025,Suffolk,Massachusetts,208.0,2020-03-14 05:30:00,1,2,5,3,Spring,269,24,360,181-360min,74880.0,1,"[360, 375)"
25025,Suffolk,Massachusetts,175.0,2020-03-14 14:30:00,1,2,14,3,Spring,270,1,15,0-60min,2625.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,124.0,2020-03-14 15:30:00,1,2,15,3,Spring,271,1,15,0-60min,1860.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,2.0,2020-03-14 16:15:00,1,2,16,3,Spring,272,3,45,0-60min,90.0,0,"[45, 60)"
25025,Suffolk,Massachusetts,68.0,2020-03-15 06:00:00,1,2,6,3,Spring,273,26,390,361-1440min,26520.0,1,"[390, 405)"
25025,Suffolk,Massachusetts,1.0,2020-03-15 19:45:00,1,2,19,3,Spring,274,3,45,0-60min,45.0,0,"[45, 60)"
25025,Suffolk,Massachusetts,517.0,2020-03-16 05:15:00,0,2,5,3,Spring,275,53,795,361-1440min,411015.0,1,"[795, 810)"
25025,Suffolk,Massachusetts,1.0,2020-03-16 20:15:00,0,2,20,3,Spring,276,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,1.0,2020-03-16 23:00:00,0,2,23,3,Spring,277,15,225,181-360min,225.0,0,"[225, 240)"
25025,Suffolk,Massachusetts,81.0,2020-03-17 06:00:00,0,2,6,3,Spring,278,2,30,0-60min,2430.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,644.0,2020-03-17 11:30:00,0,2,11,3,Spring,279,28,420,361-1440min,270480.0,1,"[420, 435)"
25025,Suffolk,Massachusetts,1.0,2020-03-17 19:00:00,0,2,19,3,Spring,280,24,360,181-360min,360.0,1,"[360, 375)"
25025,Suffolk,Massachusetts,1.0,2020-03-18 04:45:00,0,2,4,3,Spring,281,29,435,361-1440min,435.0,1,"[435, 450)"
25025,Suffolk,Massachusetts,1.0,2020-03-18 15:15:00,0,2,15,3,Spring,282,11,165,61-180min,165.0,0,"[165, 180)"
25025,Suffolk,Massachusetts,1.0,2020-03-18 20:30:00,0,2,20,3,Spring,283,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2020-03-18 22:00:00,0,2,22,3,Spring,284,22,330,181-360min,330.0,1,"[330, 345)"
25025,Suffolk,Massachusetts,41.0,2020-03-19 07:00:00,0,2,7,3,Spring,285,8,120,61-180min,4920.0,0,"[120, 135)"
25025,Suffolk,Massachusetts,3864.0,2020-03-19 14:00:00,0,2,14,3,Spring,286,20,300,181-360min,1159200.0,0,"[300, 315)"
25025,Suffolk,Massachusetts,1.0,2020-03-19 20:30:00,0,2,20,3,Spring,287,4,60,0-60min,60.0,0,"[60, 75)"
25025,Suffolk,Massachusetts,1.0,2020-03-19 22:00:00,0,2,22,3,Spring,288,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,1.0,2020-03-19 23:00:00,0,2,23,3,Spring,289,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2020-03-19 23:45:00,0,2,23,3,Spring,290,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2020-03-20 02:00:00,0,2,2,3,Spring,291,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,2.0,2020-03-20 14:30:00,0,2,14,3,Spring,292,1,15,0-60min,30.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2020-03-20 15:30:00,0,2,15,3,Spring,293,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,1.0,2020-03-20 20:15:00,0,2,20,3,Spring,294,6,90,61-180min,90.0,0,"[90, 105)"
25025,Suffolk,Massachusetts,1.0,2020-03-20 22:00:00,0,2,22,3,Spring,295,5,75,61-180min,75.0,0,"[75, 90)"
25025,Suffolk,Massachusetts,1.0,2020-03-20 23:45:00,0,2,23,3,Spring,296,5,75,61-180min,75.0,0,"[75, 90)"
25025,Suffolk,Massachusetts,1.0,2020-03-21 05:30:00,1,2,5,3,Spring,297,12,180,61-180min,180.0,0,"[180, 195)"
25025,Suffolk,Massachusetts,1.0,2020-03-22 00:00:00,1,2,0,3,Spring,298,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2020-03-22 01:45:00,1,2,1,3,Spring,299,16,240,181-360min,240.0,0,"[240, 255)"
25025,Suffolk,Massachusetts,2.0,2020-03-22 13:00:00,1,2,13,3,Spring,300,7,105,61-180min,210.0,0,"[105, 120)"
25025,Suffolk,Massachusetts,1.0,2020-03-22 16:00:00,1,2,16,3,Spring,301,10,150,61-180min,150.0,0,"[150, 165)"
25025,Suffolk,Massachusetts,1.0,2020-03-22 21:00:00,1,2,21,3,Spring,302,10,150,61-180min,150.0,0,"[150, 165)"
25025,Suffolk,Massachusetts,1.0,2020-03-23 06:15:00,0,2,6,3,Spring,303,3,45,0-60min,45.0,0,"[45, 60)"
25025,Suffolk,Massachusetts,25.0,2020-03-23 11:15:00,0,2,11,3,Spring,304,8,120,61-180min,3000.0,0,"[120, 135)"
25025,Suffolk,Massachusetts,1.0,2020-03-23 14:30:00,0,2,14,3,Spring,305,3,45,0-60min,45.0,0,"[45, 60)"
25025,Suffolk,Massachusetts,1.0,2020-03-23 15:30:00,0,2,15,3,Spring,306,5,75,61-180min,75.0,0,"[75, 90)"
25025,Suffolk,Massachusetts,71.0,2020-03-23 17:00:00,0,2,17,3,Spring,307,15,225,181-360min,15975.0,0,"[225, 240)"
25025,Suffolk,Massachusetts,1.0,2020-03-24 00:30:00,0,2,0,3,Spring,308,10,150,61-180min,150.0,0,"[150, 165)"
25025,Suffolk,Massachusetts,1.0,2020-03-24 03:45:00,0,2,3,3,Spring,309,39,585,361-1440min,585.0,1,"[585, 600)"
25025,Suffolk,Massachusetts,1.0,2020-03-24 14:15:00,0,2,14,3,Spring,310,9,135,61-180min,135.0,0,"[135, 150)"
25025,Suffolk,Massachusetts,1.0,2020-03-24 17:30:00,0,2,17,3,Spring,311,6,90,61-180min,90.0,0,"[90, 105)"
25025,Suffolk,Massachusetts,1.0,2020-03-24 20:00:00,0,2,20,3,Spring,312,11,165,61-180min,165.0,0,"[165, 180)"
25025,Suffolk,Massachusetts,1.0,2020-03-25 03:30:00,0,2,3,3,Spring,313,5,75,61-180min,75.0,0,"[75, 90)"
25025,Suffolk,Massachusetts,2.0,2020-03-25 15:00:00,0,2,15,3,Spring,314,27,405,361-1440min,810.0,1,"[405, 420)"
25025,Suffolk,Massachusetts,1.0,2020-03-27 00:15:00,0,2,0,3,Spring,315,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2020-03-27 01:00:00,0,2,1,3,Spring,316,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2020-03-27 02:00:00,0,2,2,3,Spring,317,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,1073.0,2020-03-27 11:30:00,0,2,11,3,Spring,318,34,510,361-1440min,547230.0,1,"[510, 525)"
25025,Suffolk,Massachusetts,1.0,2020-03-27 21:00:00,0,2,21,3,Spring,319,10,150,61-180min,150.0,0,"[150, 165)"
25025,Suffolk,Massachusetts,1342.0,2020-03-28 10:30:00,1,2,10,3,Spring,320,29,435,361-1440min,583770.0,1,"[435, 450)"
25025,Suffolk,Massachusetts,1.0,2020-03-28 23:45:00,1,2,23,3,Spring,321,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,238.0,2020-03-29 06:45:00,1,2,6,3,Spring,322,11,165,61-180min,39270.0,0,"[165, 180)"
25025,Suffolk,Massachusetts,1.0,2020-03-29 12:00:00,1,2,12,3,Spring,323,4,60,0-60min,60.0,0,"[60, 75)"
25025,Suffolk,Massachusetts,15.0,2020-03-29 14:00:00,1,2,14,3,Spring,324,5,75,61-180min,1125.0,0,"[75, 90)"
25025,Suffolk,Massachusetts,1.0,2020-03-29 20:00:00,1,2,20,3,Spring,325,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,1.0,2020-03-30 06:00:00,0,2,6,3,Spring,326,10,150,61-180min,150.0,0,"[150, 165)"
25025,Suffolk,Massachusetts,50.0,2020-03-30 10:00:00,0,2,10,3,Spring,327,1,15,0-60min,750.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,18.0,2020-03-30 10:30:00,0,2,10,3,Spring,328,3,45,0-60min,810.0,0,"[45, 60)"
25025,Suffolk,Massachusetts,1.0,2020-03-30 11:30:00,0,2,11,3,Spring,329,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,31.0,2020-03-30 13:30:00,0,2,13,3,Spring,330,2,30,0-60min,930.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,1.0,2020-03-30 16:30:00,0,2,16,3,Spring,331,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2020-03-30 20:30:00,0,2,20,3,Spring,332,8,120,61-180min,120.0,0,"[120, 135)"
25025,Suffolk,Massachusetts,1.0,2020-03-30 23:15:00,0,2,23,3,Spring,333,5,75,61-180min,75.0,0,"[75, 90)"
25025,Suffolk,Massachusetts,1.0,2020-03-31 02:30:00,0,2,2,3,Spring,334,6,90,61-180min,90.0,0,"[90, 105)"
25025,Suffolk,Massachusetts,2.0,2020-03-31 05:30:00,0,2,5,3,Spring,335,10,150,61-180min,300.0,0,"[150, 165)"
25025,Suffolk,Massachusetts,1.0,2020-03-31 14:00:00,0,2,14,3,Spring,336,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,34.0,2020-03-31 14:45:00,0,2,14,3,Spring,337,68,1020,361-1440min,34680.0,3,"[1020, 1035)"
25025,Suffolk,Massachusetts,1294.0,2020-04-01 12:30:00,0,2,12,4,Spring,338,19,285,181-360min,368790.0,0,"[285, 300)"
25025,Suffolk,Massachusetts,1.0,2020-04-01 17:45:00,0,2,17,4,Spring,339,3,45,0-60min,45.0,0,"[45, 60)"
25025,Suffolk,Massachusetts,1.0,2020-04-01 18:45:00,0,2,18,4,Spring,340,15,225,181-360min,225.0,0,"[225, 240)"
25025,Suffolk,Massachusetts,1.0,2020-04-01 22:45:00,0,2,22,4,Spring,341,11,165,61-180min,165.0,0,"[165, 180)"
25025,Suffolk,Massachusetts,11.0,2020-04-02 04:30:00,0,2,4,4,Spring,342,22,330,181-360min,3630.0,1,"[330, 345)"
25025,Suffolk,Massachusetts,1.0,2020-04-02 14:00:00,0,2,14,4,Spring,343,8,120,61-180min,120.0,0,"[120, 135)"
25025,Suffolk,Massachusetts,1.0,2020-04-02 18:15:00,0,2,18,4,Spring,344,13,195,181-360min,195.0,0,"[195, 210)"
25025,Suffolk,Massachusetts,1.0,2020-04-02 23:15:00,0,2,23,4,Spring,345,4,60,0-60min,60.0,0,"[60, 75)"
25025,Suffolk,Massachusetts,80.0,2020-04-03 01:30:00,0,2,1,4,Spring,346,6,90,61-180min,7200.0,0,"[90, 105)"
25025,Suffolk,Massachusetts,1.0,2020-04-03 12:45:00,0,2,12,4,Spring,347,125,1875,>1440min,1875.0,3,"[1875, 1890)"
25025,Suffolk,Massachusetts,6.0,2020-04-04 21:15:00,1,2,21,4,Spring,348,1,15,0-60min,90.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2020-04-05 01:30:00,1,2,1,4,Spring,349,40,600,361-1440min,600.0,1,"[600, 615)"
25025,Suffolk,Massachusetts,42.0,2020-04-05 13:45:00,1,2,13,4,Spring,350,10,150,61-180min,6300.0,0,"[150, 165)"
25025,Suffolk,Massachusetts,1.0,2020-04-05 18:45:00,1,2,18,4,Spring,351,7,105,61-180min,105.0,0,"[105, 120)"
25025,Suffolk,Massachusetts,1.0,2020-04-05 22:30:00,1,2,22,4,Spring,352,10,150,61-180min,150.0,0,"[150, 165)"
25025,Suffolk,Massachusetts,1.0,2020-04-06 03:15:00,0,2,3,4,Spring,353,7,105,61-180min,105.0,0,"[105, 120)"
25025,Suffolk,Massachusetts,1.0,2020-04-06 05:45:00,0,2,5,4,Spring,354,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2020-04-06 07:45:00,0,2,7,4,Spring,355,3,45,0-60min,45.0,0,"[45, 60)"
25025,Suffolk,Massachusetts,1.0,2020-04-06 10:30:00,0,2,10,4,Spring,356,42,630,361-1440min,630.0,1,"[630, 645)"
25025,Suffolk,Massachusetts,96.0,2020-04-07 05:45:00,0,2,5,4,Spring,357,32,480,361-1440min,46080.0,1,"[480, 495)"
25025,Suffolk,Massachusetts,1.0,2020-04-07 14:30:00,0,2,14,4,Spring,358,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2020-04-07 16:30:00,0,2,16,4,Spring,359,6,90,61-180min,90.0,0,"[90, 105)"
25025,Suffolk,Massachusetts,1.0,2020-04-08 00:30:00,0,2,0,4,Spring,360,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,114.0,2020-04-08 05:30:00,0,2,5,4,Spring,361,5,75,61-180min,8550.0,0,"[75, 90)"
25025,Suffolk,Massachusetts,2.0,2020-04-08 12:45:00,0,2,12,4,Spring,362,9,135,61-180min,270.0,0,"[135, 150)"
25025,Suffolk,Massachusetts,1.0,2020-04-08 15:15:00,0,2,15,4,Spring,363,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2020-04-08 15:45:00,0,2,15,4,Spring,364,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,1.0,2020-04-08 17:45:00,0,2,17,4,Spring,365,1,15,0-60min,15.0,0,"[15, 30)"
25025,Suffolk,Massachusetts,1.0,2020-04-08 20:45:00,0,2,20,4,Spring,366,17,255,181-360min,255.0,0,"[255, 270)"
25025,Suffolk,Massachusetts,1.0,2020-04-09 02:00:00,0,2,2,4,Spring,367,2,30,0-60min,30.0,0,"[30, 45)"
25025,Suffolk,Massachusetts,1.0,2020-04-09 03:30:00,0,2,3,4,Spring,368,6,90,61-180min,90.0,0,"[90, 105)"
25025,Suffolk,Massachusetts,1.0,2020-04-09 14:00:00,0,2,14,4,Spring,369,6,90,61-180min,90.0,0,"[90, 105)"
25025,Suffolk,Massachusetts,2.0,2020-04-09 16:00:00,0,2,16,4,Spring,370,25,375,361-1440min,750.0,1,"[375, 390)"
25025,Suffolk,Massachusetts,1.0,2020-04-10 00:15:00,0,2,0,4,Spring,371,5,75,61-180min,75.0,0,"[75, 90)"
25025,Suffolk,Massachusetts,1.0,2020-04-10 10:15:00,0,2,10,4,Spring,372,7,105,61-180min,105.0,0,"[105, 120)"
25025,Suffolk,Massachusetts,1.0,2020-04-10 13:45:00,0,2,13,4,Spring,373,25,375,361-1440min,375.0,1,"[375, 390)"
25025,Suffolk,Massachusetts,42.0,2020-04-11 04:30:00,1,2,4,4,Spring,374,14,210,181-360min,8820.0,0,"[210, 225)"
